Номер теста;Задержка включения (us);СРЕДНЯЯ задержка включения (us);Задержка спада (us);СРЕДНЯЯ задержка спада (us);Длительность ответа (us);СРЕДНЯЯ длительность ответа (us)
1745;7;21;13;19;250010;250000
1746;719;21;13;19;249296;250000
1747;12;21;9;19;249997;250000
1748;11;21;14;19;250006;250000
1749;7;21;9;19;250002;250000
1750;11;21;9;19;250001;250000
1751;15;21;9;19;249997;250000
1752;11;21;14;19;250006;250000
1753;11;21;14;19;250006;250000
1754;15;21;14;19;250002;250000
1755;7;21;4;19;250001;250000
1756;7;21;9;19;250006;250000
1757;11;21;18;19;250010;250000
1758;11;21;14;19;250006;250000
1759;11;21;14;19;250006;250000
1760;11;21;9;19;250001;250000
1761;11;21;9;19;250001;250000
1762;15;21;14;19;250002;250000
1763;7;21;13;19;250010;250000
1764;11;21;9;19;250001;250000
1765;7;21;13;19;250010;250000
1766;11;21;9;19;250001;250000
1767;11;21;14;19;250006;250000
1768;12;21;13;19;250001;250000
1769;15;21;14;19;250002;250000
1770;15;21;18;19;250006;250000
1771;15;21;9;19;249997;250000
1772;77;21;9;19;249934;250000
1773;15;21;14;19;250002;250000
1774;15;21;14;19;250002;250000
1775;7;21;9;19;250006;250000
1776;7;21;9;19;250006;250000
1777;16;21;13;19;250001;250000
1778;11;21;9;19;250001;250000
1779;11;21;5;19;249997;250000
1780;11;21;14;19;250006;250000
1781;11;21;9;19;250001;250000
1782;11;21;14;19;250006;250000
1783;11;21;14;19;250006;250000
1784;11;21;14;19;250006;250000
1785;12;21;9;19;249997;250000
1786;11;21;9;19;250001;250000
1787;11;21;14;19;250006;250000
1788;11;21;9;19;250001;250000
1789;15;21;14;19;250002;250000
1790;11;21;14;19;250006;250000
1791;7;21;17;19;250014;250000
1792;11;21;14;19;250006;250000
1793;11;21;9;19;250001;250000
1794;11;21;9;19;250001;250000
1795;11;21;5;19;249997;250000
1796;7;21;13;18;250010;250000
1797;15;21;14;18;250002;250000
1798;15;21;9;18;249997;250000
1799;7;21;9;18;250006;250000
1800;7;21;13;18;250010;250000
1801;7;21;13;18;250010;250000
1802;11;21;9;18;250001;250000
1803;16;21;9;18;249997;250000
1804;7;21;13;18;250010;250000
1805;15;21;14;18;250002;250000
1806;7;21;9;18;250006;250000
1807;11;21;9;18;250001;250000
1808;7;21;9;18;250006;250000
1809;7;21;13;18;250010;250000
1810;7;21;9;18;250006;250000
1811;15;21;9;18;249997;250000
1812;15;21;14;18;250002;250000
1813;7;21;9;18;250006;250000
1814;7;21;9;18;250006;250000
1815;12;21;13;18;250001;250000
1816;11;21;9;18;250001;250000
1817;12;21;9;18;249997;250000
1818;7;21;9;18;250002;250000
1819;11;21;9;18;250001;250000
1820;11;21;14;18;250006;250000
1821;15;21;14;18;250002;250000
1822;7;21;9;18;250006;250000
1823;11;21;14;18;250006;250000
1824;11;21;9;18;250001;250000
1825;15;21;14;18;250002;250000
1826;11;21;9;18;250001;250000
1827;15;21;14;18;250002;250000
1828;7;21;13;18;250010;250000
1829;15;21;9;18;249997;250000
1830;12;21;13;18;250001;250000
1831;11;21;14;18;250006;250000
1832;11;21;14;18;250006;250000
1833;7;21;13;18;250010;250000
1834;7;21;9;18;250002;250000
1835;11;21;18;18;250010;250000
1836;12;21;13;18;250001;250000
1837;11;21;14;18;250006;250000
1838;12;21;9;18;249997;250000
1839;15;21;14;18;250002;250000
1840;7;21;9;18;250006;250000
1841;16;21;9;18;249997;250000
1842;15;21;18;18;250006;250000
1843;15;21;9;18;249997;250000
1844;11;21;9;18;250001;250000
1845;11;21;14;18;250006;250000
1846;11;21;9;18;250001;250000
1847;7;21;13;18;250010;250000
1848;11;21;9;18;250001;250000
1849;11;21;14;18;250006;250000
1850;11;21;14;18;250006;250000
1851;15;21;9;18;249997;250000
1852;12;21;13;18;250001;250000
1853;7;21;13;18;250010;250000
1854;11;21;14;18;250006;250000
1855;15;21;9;18;249997;250000
1856;11;21;14;18;250006;250000
1857;15;21;9;18;249997;250000
1858;11;21;14;18;250006;250000
1859;11;21;14;18;250006;250000
1860;7;21;13;18;250006;250000
1861;11;21;14;18;250006;250000
1862;7;21;9;18;250002;250000
1863;11;21;14;18;250006;250000
1864;11;21;14;18;250006;250000
1865;12;21;13;18;250001;250000
1866;11;21;14;18;250006;250000
1867;7;21;62;18;250059;250000
1868;11;21;67;18;250059;250000
1869;7;21;50;18;250047;250000
1870;15;21;59;18;250047;250000
1871;7;21;38;18;250031;250000
1872;11;21;22;18;250014;250000
1873;16;21;17;18;250005;250000
1874;7;21;13;18;250010;250000
1875;11;20;14;18;250006;250000
1876;11;20;14;18;250006;250000
1877;11;20;14;18;250006;250000
1878;15;20;14;18;250002;250000
1879;7;20;9;18;250006;250000
1880;11;20;9;18;250001;250000
1881;11;20;14;18;250006;250000
1882;7;20;9;18;250006;250000
1883;11;20;14;18;250006;250000
1884;7;20;9;18;250006;250000
1885;7;20;13;18;250010;250000
1886;16;20;13;18;250001;250000
1887;11;20;9;18;250001;250000
1888;11;20;14;18;250006;250000
1889;15;20;9;18;249997;250000
1890;11;20;14;18;250006;250000
1891;11;20;14;18;250006;250000
1892;11;20;9;18;250001;250000
1893;7;20;9;18;250006;250000
1894;12;20;13;18;250001;250000
1895;11;20;14;18;250006;250000
1896;7;20;9;18;250006;250000
1897;11;20;14;18;250006;250000
1898;15;20;9;18;249997;250000
1899;11;20;14;18;250006;250000
1900;12;20;407;18;250395;250000
1901;12;20;9;18;249997;250000
1902;11;20;9;18;250001;250000
1903;11;20;9;18;250001;250000
1904;11;20;9;18;250001;250000
1905;15;20;9;18;249997;250000
1906;15;20;9;18;249997;250000
1907;11;20;14;18;250006;250000
1908;7;20;9;18;250006;250000
1909;12;20;9;18;249997;250000
1910;7;20;13;18;250010;250000
1911;7;20;13;18;250010;250000
1912;7;20;13;18;250006;250000
1913;11;20;9;18;250001;250000
1914;12;20;13;18;250001;250000
1915;11;20;9;18;250001;250000
1916;7;20;9;18;250006;250000
1917;11;20;18;18;250010;250000
1918;7;20;9;18;250006;250000
1919;7;20;13;18;250010;250000
1920;11;20;9;18;250001;250000
1921;11;20;14;18;250006;250000
1922;11;20;9;18;250001;250000
1923;11;20;9;18;250001;250000
1924;11;20;14;18;250006;250000
1925;7;20;9;18;250006;250000
1926;11;20;14;18;250006;250000
1927;15;20;9;18;249997;250000
1928;7;20;13;18;250010;250000
1929;7;20;9;18;250006;250000
1930;11;20;14;18;250006;250000
1931;11;20;9;18;250001;250000
1932;7;20;13;18;250010;250000
1933;11;20;14;18;250006;250000
1934;7;20;9;18;250006;250000
1935;11;20;9;18;250001;250000
1936;11;20;9;18;250001;250000
1937;7;20;13;18;250010;250000
1938;7;20;9;18;250006;250000
1939;11;20;9;18;250001;250000
1940;15;20;14;18;250002;250000
1941;15;20;14;18;250002;250000
1942;11;20;9;18;250001;250000
1943;7;20;13;18;250010;250000
1944;11;20;14;18;250006;250000
1945;12;20;9;18;249997;250000
1946;15;20;9;18;249997;250000
1947;11;20;14;18;250006;250000
1948;15;20;9;18;249997;250000
1949;11;20;9;18;250001;250000
1950;11;20;14;18;250006;250000
1951;7;20;13;18;250010;250000
1952;7;20;9;18;250002;250000
1953;7;20;13;18;250006;250000
1954;11;20;9;18;250001;250000
1955;7;20;13;18;250010;250000
1956;15;20;9;18;249997;250000
1957;11;20;9;18;250001;250000
1958;11;20;14;18;250006;250000
1959;11;20;14;18;250006;250000
1960;7;20;9;18;250006;250000
1961;11;20;9;18;250001;250000
1962;16;20;9;18;249997;250000
1963;11;20;9;18;250001;250000
1964;7;20;13;18;250010;250000
1965;7;20;9;18;250006;250001
1966;12;20;9;18;249997;250000
1967;11;20;9;18;250001;250000
1968;7;20;5;18;249998;250000
1969;7;20;9;18;250006;250000
1970;12;20;9;18;249997;250000
1971;15;20;9;18;249997;250000
1972;11;20;14;18;250006;250000
1973;69;20;9;18;249942;250000
1974;61;20;14;18;249955;250000
1975;44;20;17;18;249976;250000
1976;44;20;13;18;249972;250000
1977;28;20;14;18;249989;250000
1978;20;20;14;18;249997;250000
1979;15;20;14;18;250002;250000
1980;15;20;14;18;250002;250000
1981;15;20;9;18;249997;250000
1982;7;20;9;18;250002;250000
1983;12;20;13;18;250001;250000
1984;7;20;9;18;250006;250000
1985;649;20;5;18;249359;250000
1986;7;20;13;18;250010;250000
1987;7;20;9;18;250006;250000
1988;15;20;9;18;249997;250000
1989;11;20;14;18;250006;250000
1990;15;20;9;18;249997;250000
1991;15;20;14;18;250002;250000
1992;15;20;14;18;250002;250000
1993;11;20;9;18;250001;250000
1994;7;20;13;18;250010;250000
1995;7;20;13;18;250010;250000
1996;7;20;13;18;250010;250000
1997;15;20;9;18;249997;250000
1998;11;20;14;18;250006;250000
1999;12;20;9;18;249997;250000
2000;15;20;9;18;249997;250000
2001;7;20;13;18;250010;250000
2002;15;20;9;18;249997;250000
2003;11;20;14;18;250006;250000
2004;11;20;18;18;250010;250000
2005;7;20;9;18;250006;250000
2006;7;20;17;18;250014;250000
2007;7;20;13;18;250006;250000
2008;11;20;9;18;250001;250000
2009;11;20;14;18;250006;250000
2010;15;20;14;18;250002;250000
2011;11;20;14;18;250006;250000
2012;7;20;13;18;250006;250000
2013;12;20;13;18;250001;250000
2014;11;20;9;18;250001;250000
2015;11;20;14;18;250006;250000
2016;7;20;9;18;250006;250000
2017;15;20;18;18;250006;250000
2018;11;20;9;18;250001;250000
2019;11;20;9;18;250001;250000
2020;15;20;9;18;249997;250000
2021;11;20;14;18;250006;250000
2022;11;20;14;18;250006;250000
2023;16;20;9;18;249997;250000
2024;7;20;13;18;250010;250000
2025;7;20;13;18;250010;250000
2026;11;20;14;18;250006;250000
2027;7;20;13;18;250006;250000
2028;15;20;9;18;249997;250000
2029;11;20;9;18;250001;250000
2030;7;20;9;18;250006;250000
2031;11;20;14;18;250006;250000
2032;11;20;9;18;250001;250000
2033;7;20;13;18;250010;250000
2034;11;20;9;18;250001;250000
2035;15;20;9;18;249997;250000
2036;7;20;13;18;250010;250000
2037;12;20;9;18;249997;250000
2038;11;20;14;18;250006;250000
2039;12;20;13;18;250001;250000
2040;7;20;9;18;250006;250000
2041;16;20;9;18;249997;250000
2042;11;20;9;18;250001;250000
2043;12;20;13;18;250001;250000
2044;11;20;14;18;250006;250000
2045;7;20;13;18;250006;250000
2046;15;20;9;18;249997;250000
2047;15;20;9;18;249997;250000
2048;12;20;13;18;250001;250000
2049;7;20;13;18;250010;250000
2050;7;20;9;18;250002;250000
2051;15;20;9;18;249997;250000
2052;7;20;9;18;250006;250000
2053;11;20;9;18;250001;250000
2054;7;20;13;18;250010;250000
2055;11;20;14;18;250006;250000
2056;11;20;9;18;250001;250000
2057;11;20;270;18;250262;250000
2058;7;20;13;18;250010;250000
2059;7;20;9;18;250006;250000
2060;11;20;9;18;250001;250000
2061;16;20;9;18;249997;250000
2062;7;20;13;18;250010;250000
2063;11;20;9;18;250001;250000
2064;12;20;9;18;249997;250000
2065;12;20;9;18;249997;250000
2066;15;20;9;18;249997;250000
2067;7;20;9;18;250006;250000
2068;7;20;9;18;250002;250000
2069;7;20;13;18;250010;250000
2070;15;20;9;18;249997;250000
2071;15;20;14;18;250002;250000
2072;11;20;14;18;250006;250000
2073;11;20;9;18;250001;250000
2074;122;20;13;18;249892;250000
2075;7;20;9;18;250006;250000
2076;15;20;14;18;250002;250000
2077;15;20;14;18;250002;250000
2078;7;20;13;18;250010;250000
2079;11;20;14;18;250006;250000
2080;12;20;13;18;250001;250000
2081;15;20;9;18;249997;250000
2082;11;20;9;18;250001;250000
2083;12;20;9;18;249997;250000
2084;12;20;9;18;249997;250000
2085;11;20;14;18;250006;250000
2086;12;20;13;18;250001;250000
2087;11;20;9;18;250001;250000
2088;11;20;9;18;250001;250000
2089;11;20;14;18;250006;250000
2090;16;20;13;18;250001;250000
2091;7;20;13;18;250010;250000
2092;15;20;9;18;249997;250000
2093;7;20;13;18;250010;250000
2094;7;20;17;18;250014;250000
2095;11;20;14;18;250006;250000
2096;7;20;13;18;250010;250000
2097;11;20;9;18;250001;250000
2098;11;20;9;18;250001;250000
2099;16;20;9;18;249997;250000
2100;11;20;14;18;250006;250000
2101;11;20;9;18;250001;250000
2102;11;20;14;18;250006;250000
2103;7;20;13;18;250010;250000
2104;11;20;14;18;250006;250000
2105;12;20;13;18;250001;250000
2106;7;20;13;18;250010;250000
2107;7;20;9;18;250006;250000
2108;11;20;9;18;250001;250000
2109;12;20;13;18;250001;250000
2110;7;20;9;18;250006;250000
2111;15;20;14;18;250002;250000
2112;15;20;9;18;249997;250000
2113;666;20;9;18;249346;250000
2114;16;20;13;18;250001;250000
2115;15;20;14;18;250002;250000
2116;11;20;9;18;250001;250000
2117;11;20;14;18;250006;250000
2118;11;20;9;18;250001;250000
2119;16;20;17;18;250005;250000
2120;7;20;13;18;250010;250000
2121;7;20;9;18;250002;250000
2122;7;20;13;18;250010;250000
2123;15;20;14;18;250002;250000
2124;11;20;14;18;250006;250000
2125;11;20;9;18;250001;250000
2126;12;20;13;18;250001;250000
2127;11;20;9;18;250001;250000
2128;7;20;13;18;250010;250000
2129;11;20;14;18;250006;250000
2130;7;20;13;18;250010;250000
2131;11;20;14;18;250006;250000
2132;11;20;14;18;250006;250000
2133;11;20;9;18;250001;250000
2134;15;20;9;18;249997;250000
2135;12;20;9;18;249997;250000
2136;7;20;17;18;250010;250000
2137;7;20;13;18;250010;250000
2138;11;20;9;18;250001;250000
2139;15;20;14;18;250002;250000
2140;11;20;9;18;250001;250000
2141;16;20;9;18;249997;250000
2142;15;20;9;18;249997;250000
2143;11;20;9;18;250001;250000
2144;11;20;14;18;250006;250000
2145;15;20;9;18;249997;250000
2146;11;20;9;18;250001;250000
2147;12;20;13;18;250001;250000
2148;11;20;14;18;250006;250000
2149;7;20;17;18;250014;250000
2150;15;20;14;18;250002;250000
2151;11;20;9;18;250001;250000
2152;11;20;9;18;250001;250000
2153;11;20;9;18;250001;250000
2154;16;20;13;18;250001;250000
2155;11;20;14;18;250006;250000
2156;11;20;14;18;250006;250000
2157;11;20;9;18;250001;250000
2158;11;20;9;18;250001;250000
2159;15;20;9;18;249997;250000
2160;7;20;17;18;250014;250000
2161;15;20;14;18;250002;250000
2162;11;20;9;18;250001;250000
2163;12;20;9;18;249997;250000
2164;12;20;13;18;250001;250000
2165;12;20;9;18;249997;250000
2166;11;20;9;18;250001;250000
2167;15;20;9;18;249997;250000
2168;7;20;9;18;250006;250000
2169;11;20;9;18;250001;250000
2170;7;20;9;18;250006;250000
2171;7;20;13;18;250010;250000
2172;15;20;9;18;249997;250000
2173;15;20;9;18;249997;250000
2174;7;20;9;18;250006;250000
2175;12;20;13;18;250001;250000
2176;11;20;9;18;250001;250000
2177;15;20;63;18;250051;250000
2178;11;20;67;18;250059;250000
2179;11;20;47;18;250039;250000
2180;11;20;38;18;250030;250000
2181;15;20;38;18;250026;250000
2182;7;20;21;18;250018;250000
2183;11;20;14;18;250006;250000
2184;16;20;13;18;250001;250000
2185;11;20;283;18;250275;250000
2186;11;20;9;18;250001;250000
2187;15;20;14;18;250002;250000
2188;7;20;9;18;250006;250000
2189;15;20;9;18;249997;250000
2190;11;20;14;18;250006;250000
2191;15;20;9;18;249997;250000
2192;11;20;9;18;250001;250000
2193;7;20;9;18;250006;250000
2194;11;20;14;18;250006;250000
2195;7;20;9;18;250006;250000
2196;15;20;14;18;250002;250000
2197;7;20;13;18;250010;250000
2198;11;20;9;18;250001;250000
2199;7;20;13;18;250006;250000
2200;7;20;9;18;250002;250000
2201;15;20;18;18;250006;250000
2202;11;20;9;18;250001;250000
2203;7;20;9;18;250002;250000
2204;7;20;9;18;250006;250000
2205;7;20;13;18;250010;250000
2206;16;20;9;18;249997;250000
2207;7;20;13;18;250010;250000
2208;15;20;9;18;249997;250000
2209;12;20;13;18;250001;250000
2210;12;20;9;18;249997;250000
2211;7;20;13;18;250010;250000
2212;15;20;9;18;249997;250000
2213;11;20;14;18;250006;250000
2214;7;20;13;18;250010;250000
2215;11;20;14;18;250006;250000
2216;7;20;9;18;250006;250000
2217;11;20;14;18;250006;250000
2218;12;20;9;18;249997;250000
2219;15;20;137;18;250125;250000
2220;11;20;9;18;250001;250000
2221;7;20;13;18;250010;250000
2222;11;20;14;18;250006;250000
2223;12;20;13;18;250001;250000
2224;15;20;14;18;250002;250000
2225;11;20;9;18;250001;250000
2226;11;20;9;18;250001;250000
2227;11;20;9;18;250001;250000
2228;11;20;14;18;250006;250000
2229;15;20;14;18;250002;250000
2230;11;20;14;18;250006;250000
2231;11;20;9;18;250001;250000
2232;7;20;13;18;250010;250000
2233;11;20;14;18;250006;250000
2234;11;20;9;18;250001;250000
2235;11;20;14;18;250006;250000
2236;11;20;9;18;250001;250000
2237;11;20;14;18;250006;250000
2238;7;20;9;18;250006;250000
2239;11;20;9;18;250001;250000
2240;12;20;5;18;249993;250000
2241;674;20;18;18;249346;250000
2242;7;20;9;18;250002;250000
2243;11;20;14;18;250006;250000
2244;15;20;5;18;249993;250000
2245;11;20;14;18;250006;250000
2246;7;20;13;18;250010;250000
2247;7;20;13;18;250010;250000
2248;11;20;9;18;250001;250000
2249;7;20;13;18;250010;250000
2250;7;20;9;18;250006;250000
2251;11;20;14;18;250006;250000
2252;12;20;9;18;249997;250000
2253;11;20;9;18;250001;250000
2254;7;20;9;18;250006;250000
2255;7;20;9;18;250002;250000
2256;7;20;13;18;250010;250000
2257;7;20;13;18;250010;250000
2258;15;20;9;18;249997;250000
2259;7;20;17;18;250014;250000
2260;15;20;14;18;250002;250000
2261;11;20;14;18;250006;250000
2262;12;20;9;18;249997;250000
2263;15;20;9;18;249997;250000
2264;16;20;9;18;249997;250000
2265;16;20;9;18;249997;250000
2266;15;20;14;18;250002;250000
2267;7;20;9;18;250006;250000
2268;16;20;13;18;250001;250000
2269;7;20;13;18;250010;250000
2270;11;20;14;18;250006;250000
2271;11;20;9;18;250001;250000
2272;12;20;9;18;249997;250000
2273;7;20;9;18;250006;250000
2274;12;20;13;18;250001;250000
2275;11;20;9;18;250001;250000
2276;11;20;14;18;250006;250000
2277;7;20;13;18;250010;250000
2278;11;20;9;18;250001;250000
2279;11;20;14;18;250006;250000
2280;11;20;9;18;250001;250000
2281;15;20;9;18;249997;250000
2282;16;20;9;18;249997;250000
2283;15;20;9;18;249997;250000
2284;7;20;13;18;250010;250000
2285;11;20;14;18;250006;250000
2286;7;20;13;18;250006;250000
2287;11;20;9;18;250001;250000
2288;11;20;9;18;250001;250000
2289;11;20;14;18;250006;250000
2290;11;20;14;18;250006;250000
2291;7;20;9;18;250006;250000
2292;7;20;9;17;250006;250000
2293;12;20;9;17;249997;250000
2294;15;20;14;17;250002;250000
2295;11;20;9;17;250001;250000
2296;12;20;9;17;249997;250000
2297;7;20;9;17;250006;250000
2298;12;20;9;17;249997;250000
2299;12;20;9;17;249997;250000
2300;15;20;14;17;250002;250000
2301;12;20;17;17;250005;250000
2302;11;20;14;17;250006;250000
2303;15;20;9;17;249997;250000
2304;11;20;9;17;250001;250000
2305;11;20;5;17;249997;250000
2306;11;20;9;17;250001;250000
2307;11;20;14;17;250006;250000
2308;11;20;9;17;250001;250000
2309;15;20;9;17;249997;250000
2310;12;20;13;17;250001;250000
2311;11;20;14;17;250006;250000
2312;12;20;13;17;250001;250000
2313;7;20;303;18;250300;250000
2314;7;20;9;18;250006;250000
2315;7;20;13;18;250006;250000
2316;15;20;9;18;249997;250000
2317;15;20;9;18;249997;250000
2318;11;20;14;18;250006;250000
2319;7;20;9;18;250006;250000
2320;15;20;14;18;250002;250000
2321;7;20;17;18;250014;250000
2322;11;20;9;18;250001;250000
2323;7;20;13;18;250010;250000
2324;15;20;9;18;249997;250000
2325;11;20;9;18;250001;250000
2326;11;20;14;18;250006;250000
2327;7;19;13;18;250010;250000
2328;7;19;13;18;250010;250000
2329;11;19;9;18;250001;250000
2330;11;19;14;18;250006;250000
2331;7;19;13;18;250006;250000
2332;7;19;13;18;250010;250000
2333;15;19;9;18;249997;250000
2334;7;19;13;18;250006;250000
2335;12;19;13;17;250001;250000
2336;15;19;14;17;250002;250000
2337;15;19;14;17;250002;250000
2338;7;19;13;17;250010;250000
2339;7;19;13;17;250010;250000
2340;11;19;18;17;250010;250000
2341;7;19;9;17;250006;250000
2342;7;19;13;17;250010;250000
2343;11;19;9;17;250001;250000
2344;7;19;13;17;250010;250000
2345;11;19;5;17;249997;250000
2346;11;19;9;17;250001;250000
2347;7;19;13;17;250010;250000
2348;7;19;13;17;250010;250000
2349;16;19;13;17;250001;250000
2350;11;19;14;17;250006;250000
2351;11;19;9;17;250001;250000
2352;15;19;9;17;249997;250000
2353;15;19;9;17;249997;250000
2354;7;19;9;17;250006;250000
2355;12;19;13;17;250001;250000
2356;7;19;9;17;250006;250000
2357;11;19;14;17;250006;250000
2358;11;19;14;17;250006;250000
2359;11;19;14;17;250006;250000
2360;1117;20;13;17;248898;250000
2361;11;20;9;17;250001;250000
2362;11;20;9;17;250001;250000
2363;11;20;18;17;250010;250000
2364;15;20;14;17;250002;250000
2365;15;20;9;17;249997;250000
2366;11;20;9;17;250001;250000
2367;11;20;9;17;250001;250000
2368;15;20;14;17;250002;250000
2369;715;20;9;17;249296;250000
2370;7;20;9;17;250006;250000
2371;11;20;14;17;250006;250000
2372;11;20;9;17;250001;250000
2373;12;20;9;17;249997;250000
2374;11;20;14;17;250006;250000
2375;11;20;14;17;250006;250000
2376;7;20;13;17;250010;250000
2377;7;20;13;17;250006;250000
2378;11;20;9;17;250001;250000
2379;15;20;9;17;249997;250000
2380;16;20;13;17;250001;250000
2381;12;20;9;17;249997;250000
2382;7;20;13;17;250010;250000
2383;56;20;10;17;249956;250000
2384;61;20;14;17;249955;250000
2385;44;20;13;17;249972;250000
2386;36;20;9;17;249976;250000
2387;20;20;14;17;249997;250000
2388;15;20;9;17;249997;250000
2389;16;20;9;17;249997;250000
2390;15;20;9;17;249997;250000
2391;15;20;14;17;250002;250000
2392;7;20;5;17;249998;250000
2393;15;20;18;17;250006;250000
2394;7;20;13;17;250010;250000
2395;7;20;13;17;250010;250000
2396;11;20;14;17;250006;250000
2397;11;20;9;17;250001;250000
2398;11;20;9;17;250001;250000
2399;15;20;14;17;250002;250000
2400;12;20;13;17;250001;250000
2401;11;20;14;17;250006;250000
2402;12;20;13;17;250001;250000
2403;11;20;14;17;250006;250000
2404;11;20;9;17;250001;250000
2405;11;20;9;17;250001;250000
2406;12;20;13;17;250001;250000
2407;7;20;13;17;250010;250000
2408;7;20;9;17;250002;250000
2409;15;20;14;17;250002;250000
2410;15;20;9;17;249997;250000
2411;11;20;14;17;250006;250000
2412;7;20;66;17;250059;250000
2413;15;20;9;17;249997;250000
2414;11;20;14;17;250006;250000
2415;11;20;14;17;250006;250000
2416;15;20;14;17;250002;250000
2417;16;20;13;17;250001;250000
2418;11;20;9;17;250001;250000
2419;11;20;14;17;250006;250000
2420;11;20;9;17;250001;250000
2421;7;20;9;17;250006;250000
2422;11;20;14;17;250006;250000
2423;11;20;14;17;250006;250000
2424;16;20;13;17;250001;250000
2425;15;20;14;17;250002;250000
2426;7;20;13;17;250010;250000
2427;11;20;14;17;250006;250000
2428;15;20;14;17;250002;250000
2429;7;20;9;17;250006;250000
2430;15;20;14;17;250002;250000
2431;15;20;9;17;249997;250000
2432;11;20;14;17;250006;250000
2433;11;20;14;17;250006;250000
2434;11;20;9;17;250001;250000
2435;15;20;9;17;249997;250000
2436;7;20;9;17;250006;250000
2437;7;20;9;17;250006;250000
2438;11;20;14;17;250006;250000
2439;12;20;9;17;249997;250000
2440;11;20;9;17;250001;250000
2441;11;20;9;17;250001;250000
2442;11;20;9;17;250001;250000
2443;11;20;9;17;250001;250000
2444;7;20;9;17;250006;250000
2445;11;20;9;17;250001;250000
2446;7;20;9;17;250006;250000
2447;11;20;9;17;250001;250000
2448;11;20;14;17;250006;250000
2449;7;20;9;17;250002;250000
2450;11;20;9;17;250001;250000
2451;12;20;9;17;249997;250000
2452;7;20;13;17;250010;250000
2453;12;20;13;17;250001;250000
2454;11;20;14;17;250006;250000
2455;7;20;9;17;250006;250000
2456;11;20;9;17;250001;250000
2457;11;20;14;17;250006;250000
2458;7;20;9;17;250006;250000
2459;11;20;9;17;250001;250000
2460;11;20;14;17;250006;250000
2461;11;20;9;17;250001;250000
2462;12;20;13;17;250001;250000
2463;11;20;9;17;250001;250000
2464;11;20;9;17;250001;250000
2465;11;20;14;17;250006;250000
2466;7;20;9;17;250006;250000
2467;7;20;13;17;250010;250000
2468;11;20;9;17;250001;250000
2469;11;20;14;17;250006;250000
2470;7;20;9;17;250006;250000
2471;12;20;9;17;249997;250000
2472;15;20;9;17;249997;250000
2473;7;20;13;17;250010;250000
2474;11;20;14;17;250006;250000
2475;11;20;14;17;250006;250000
2476;11;20;14;17;250006;250000
2477;11;20;14;17;250006;250000
2478;11;20;18;17;250010;250000
2479;12;20;9;17;249997;250000
2480;15;20;14;17;250002;250000
2481;15;20;9;17;249997;250000
2482;11;20;14;17;250006;250000
2483;12;20;13;17;250001;250000
2484;7;20;13;17;250006;250000
2485;7;20;9;17;250006;250000
2486;15;20;14;17;250002;250000
2487;11;20;18;17;250010;250000
2488;11;20;14;17;250006;250000
2489;7;20;13;17;250010;250000
2490;7;20;13;17;250010;250000
2491;12;20;42;17;250030;250000
2492;7;20;13;17;250010;250000
2493;7;20;9;17;250006;250000
2494;11;20;9;17;250001;250000
2495;11;20;9;17;250001;250000
2496;15;20;9;17;249997;250000
2497;736;20;13;17;249278;249999
2498;7;20;9;17;250006;249999
2499;11;20;14;17;250006;249999
2500;11;20;14;17;250006;249999
2501;7;20;9;17;250006;249999
2502;12;20;13;17;250001;249999
2503;7;20;13;17;250010;250000
2504;15;20;14;17;250002;250000
2505;12;20;9;17;249997;250000
2506;11;20;9;17;250001;250000
2507;7;20;13;17;250010;250000
2508;7;20;9;17;250006;250000
2509;11;20;14;17;250006;250000
2510;11;20;9;17;250001;250000
2511;11;20;9;17;250001;250000
2512;12;20;13;17;250001;250000
2513;11;20;14;17;250006;250000
2514;15;20;14;17;250002;250000
2515;12;20;17;17;250005;250000
2516;7;20;13;17;250010;250000
2517;11;20;9;17;250001;250000
2518;11;20;9;17;250001;250000
2519;7;20;13;17;250010;250000
2520;11;20;9;17;250001;250000
2521;7;20;9;17;250006;250000
2522;7;20;9;17;250006;250000
2523;7;20;9;17;250002;250000
2524;11;20;9;17;250001;250000
2525;7;20;9;17;250006;250000
2526;7;20;13;17;250010;250000
2527;15;20;9;17;249997;250000
2528;11;20;14;17;250006;250000
2529;11;20;14;17;250006;250000
2530;11;20;14;17;250006;250000
2531;7;20;9;17;250006;250000
2532;7;20;13;17;250010;250000
2533;12;20;13;17;250001;250000
2534;11;20;9;17;250001;250000
2535;16;20;9;17;249997;250000
2536;15;20;9;17;249997;250000
2537;16;20;13;17;250001;250000
2538;16;20;9;17;249997;250000
2539;11;20;9;17;250001;250000
2540;11;20;9;17;250001;250000
2541;15;20;14;17;250002;250000
2542;11;20;9;17;250001;250000
2543;11;20;9;17;250001;250000
2544;11;20;5;17;249997;250000
2545;11;20;9;17;250001;250000
2546;15;20;9;17;249997;250000
2547;7;20;9;17;250006;250000
2548;15;20;14;17;250002;250000
2549;16;20;17;17;250005;250000
2550;11;20;9;17;250001;250000
2551;11;20;18;17;250010;250000
2552;11;20;14;17;250006;250000
2553;7;20;13;17;250010;250000
2554;7;20;9;17;250006;250000
2555;12;20;13;17;250001;250000
2556;15;20;14;17;250002;250000
2557;15;20;9;17;249997;250000
2558;11;20;14;17;250006;250000
2559;7;20;9;17;250006;250000
2560;11;20;9;17;250001;250000
2561;7;20;13;17;250006;250000
2562;7;20;9;17;250006;250000
