Номер теста;Задержка включения (us);СРЕДНЯЯ задержка включения (us);Задержка спада (us);СРЕДНЯЯ задержка спада (us);Длительность ответа (us);СРЕДНЯЯ длительность ответа (us)
2618;2136;1007;9;1428;247876;250423
2619;2124;1007;4810;1429;252689;250424
2620;11;1007;9;1429;250001;250424
2621;7;1006;3089;1429;253086;250425
2622;2099;1007;71;1429;247975;250424
2623;2075;1007;71;1428;247996;250423
2624;12;1007;71;1428;250059;250423
2625;2059;1007;4053;1429;251994;250423
2626;2054;1007;50;1428;247996;250423
2627;15;1007;4042;1429;254030;250424
2628;11;1007;26;1429;250018;250424
2629;16;1006;4016;1430;254004;250425
2630;11;1006;4017;1431;254009;250426
2631;2005;1006;13;1430;248009;250426
2632;11;1006;14;1430;250006;250425
2633;15;1006;3990;1431;253978;250427
2634;1991;1006;3973;1432;251983;250427
2635;11;1006;14;1431;250006;250427
2636;15;1005;3944;1432;253932;250429
2637;7;1005;17;1431;250014;250428
2638;1941;1005;18;1431;248079;250427
2639;15;1005;4058;1432;254046;250429
2640;11;1004;14;1431;250006;250429
2641;1925;1005;10;1431;248087;250428
2642;1904;1005;13;1430;248112;250427
2643;11;1005;3890;1431;253882;250428
2644;1887;1005;14;1431;248130;250427
2645;7;1005;13;1430;250006;250427
2646;11;1004;14;1430;250006;250427
2647;1875;1005;9;1429;248134;250426
2648;1854;1005;17;1428;248163;250425
2649;1838;1005;18;1428;248180;250424
2650;1838;1006;17;1427;248179;250424
2651;1830;1006;3823;1428;251993;250424
2652;1817;1006;9;1428;248193;250423
2653;1834;1007;3802;1429;251968;250424
2654;15;1006;42;1428;250030;250424
2655;1776;1006;18;1428;248243;250423
2656;1776;1007;14;1427;248239;250422
2657;12;1006;9;1427;249997;250422
2658;1764;1007;3751;1427;251989;250423
2659;1747;1007;9;1427;248264;250422
2660;15;1007;14;1426;250002;250422
2661;15;1006;18;1426;250006;250421
2662;16;1006;3718;1427;253706;250423
2663;15;1005;14;1426;250002;250423
2664;12;1005;13;1426;250001;250422
2665;7;1005;3680;1426;253677;250424
2666;15;1004;4474;1428;254462;250425
2667;11;1004;2772;1428;252764;250426
2668;15;1004;9;1428;249997;250426
2669;7;1003;9;1427;250006;250426
2670;20;1003;9;1427;249992;250426
2671;15;1002;3635;1427;253623;250427
2672;15;1002;3623;1428;253611;250428
2673;1619;1002;13;1428;248394;250427
2674;15;1002;3610;1428;253598;250428
2675;1615;1002;13;1428;248398;250428
2676;1595;1002;3585;1429;251991;250428
2677;1586;1003;13;1428;248428;250427
2678;15;1002;18;1428;250006;250427
2679;1570;1002;3560;1428;251991;250428
2680;1557;1003;13;1428;248458;250427
2681;11;1002;14;1427;250006;250427
2682;15;1002;9;1427;249997;250427
2683;1533;1002;13;1426;248482;250426
2684;11;1002;18;1426;250010;250426
2685;1508;1002;3510;1427;252005;250426
2686;1508;1002;3502;1427;251996;250427
2687;15;1002;14;1427;250002;250427
2688;1479;1002;3477;1428;252001;250427
2689;12;1002;3476;1428;253464;250429
2690;1467;1002;9;1428;248546;250428
2691;11;1001;3456;1429;253448;250429
2692;1467;1002;3444;1429;251980;250430
2693;1442;1002;3439;1430;251997;250430
2694;11;1001;14;1430;250006;250430
2695;1417;1001;3414;1430;251997;250431
2696;11;1001;3410;1431;253402;250432
2697;7;1001;13;1431;250010;250432
2698;2400;1001;387;1430;247988;250431
2699;15;1001;379;1430;250367;250431
2700;2371;1001;374;1429;248005;250430
2701;11;1001;9;1429;250001;250430
2702;15;1001;345;1428;250333;250430
2703;2354;1001;17;1428;247665;250429
2704;2334;1002;13;1427;247682;250428
2705;2326;1002;362;1427;248039;250427
2706;2317;1003;303;1427;247989;250426
2707;2313;1003;13;1426;247703;250425
2708;15;1003;304;1426;250292;250425
2709;15;1002;283;1425;250271;250425
2710;2284;1003;13;1425;247729;250424
2711;3107;1004;13;1424;246906;250422
2712;2268;1004;13;1424;247745;250421
2713;2251;1005;9;1423;247758;250420
2714;2255;1005;9;1423;247754;250419
2715;2231;1005;17;1422;247787;250418
2716;2235;1006;9;1422;247775;250417
2717;2210;1006;203;1421;247994;250417
2718;11;1006;199;1421;250191;250416
2719;16;1006;199;1420;250187;250416
2720;12;1005;182;1420;250170;250416
2721;15;1005;179;1419;250167;250416
2722;2177;1005;161;1419;247986;250415
2723;2156;1006;862;1419;248708;250415
2724;11;1005;3152;1419;253144;250416
2725;11;1005;14;1419;250006;250416
2726;15;1005;137;1418;250125;250415
2727;2124;1005;9;1418;247888;250414
2728;15;1005;113;1417;250101;250414
2729;7;1004;4094;1418;254091;250416
2730;7;1004;95;1418;250092;250416
2731;2140;1004;88;1417;247950;250415
2732;11;1004;4075;1418;254067;250416
2733;2063;1004;4066;1419;252003;250417
2734;2063;1005;4058;1420;251995;250417
2735;16;1004;46;1420;250034;250417
2736;12;1004;4045;1421;254033;250418
2737;2026;1004;38;1420;248013;250417
2738;2030;1005;13;1420;247984;250417
2739;2009;1005;4017;1421;252009;250417
2740;11;1005;4005;1422;253997;250418
2741;1995;1005;13;1421;248019;250418
2742;12;1005;13;1421;250001;250417
2743;1974;1005;4012;1421;252040;250418
2744;20;1005;3960;1422;253943;250419
2745;1953;1005;3948;1423;251997;250420
2746;11;1005;9;1423;250001;250420
2747;11;1004;14;1422;250006;250420
2748;5929;1006;3926;1423;247999;250419
2749;1417;1006;3914;1424;252497;250419
2750;15;1006;14;1424;250002;250419
2751;1912;1006;9;1423;248100;250418
2752;1892;1007;13;1423;248124;250418
2753;16;1006;7942;1425;257930;250420
2754;11;1006;4299;1426;254291;250422
2755;7;1006;13;1425;250010;250422
2756;11;1005;3848;1426;253840;250423
2757;7;1005;9;1426;250006;250423
2758;11;1005;3827;1427;253819;250424
2759;1846;1005;9;1426;248163;250423
2760;15;1004;3810;1427;253798;250424
2761;1801;1005;3814;1428;252014;250425
2762;1801;1005;3802;1429;252002;250425
2763;11;1005;14;1428;250006;250425
2764;1780;1005;9;1428;248230;250425
2765;1780;1005;3773;1429;251994;250425
2766;11;1005;18;1428;250010;250425
2767;1755;1005;3764;1429;252011;250426
2768;1756;1005;13;1428;248259;250425
2769;11;1005;3727;1429;253719;250426
2770;1764;1005;3718;1430;251956;250426
2771;1727;1006;13;1430;248288;250426
2772;1702;1006;3689;1430;251990;250426
2773;15;1006;14;1430;250002;250426
2774;1685;1006;9;1429;248327;250425
2775;15;1005;18;1429;250006;250425
2776;1689;1006;9;1428;248323;250424
2777;7;1005;3655;1429;253652;250426
2778;7;1005;3647;1430;253640;250427
2779;15;1005;14;1429;250002;250427
2780;1640;1005;13;1429;248373;250426
2781;7;1004;17;1428;250010;250426
2782;1640;1005;17;1428;248377;250425
2783;15;1004;3602;1429;253590;250426
2784;1599;1005;13;1428;248415;250425
2785;1590;1005;3581;1429;251992;250426
2786;11;1004;9;1428;250001;250426
2787;11;1004;14;1428;250006;250426
2788;7;1004;3547;1429;253544;250427
2789;1557;1004;13;1428;248458;250426
2790;15;1003;9;1428;249997;250426
2791;1529;1004;18;1427;248491;250425
2792;11;1003;3515;1428;253507;250426
2793;1520;1004;3514;1429;251996;250427
2794;1504;1004;13;1428;248512;250426
2795;1496;1004;3489;1429;251996;250427
2796;11;1004;18;1428;250010;250427
2797;1475;1004;3477;1429;252005;250427
2798;1467;1004;3469;1430;252005;250428
2799;15;1003;3460;1431;253448;250429
2800;7;1003;1425;1431;251422;250429
2801;3444;1004;9;1430;246566;250428
2802;3452;1005;13;1430;246562;250426
2803;15;1005;14;1429;250002;250426
2804;1611;1005;9;1429;248399;250426
2805;2544;1005;1404;1429;248863;250425
2806;12;1005;13;1428;250001;250425
2807;11;1005;14;1428;250006;250425
2808;1384;1005;9;1427;248626;250424
2809;15;1004;14;1427;250002;250424
2810;20;1004;3344;1427;253327;250425
2811;2346;1004;17;1427;247674;250424
2812;11;1004;337;1426;250329;250424
2813;2330;1005;13;1426;247686;250423
2814;2325;1005;324;1425;248002;250422
2815;2321;1006;9;1425;247691;250421
2816;12;1005;295;1425;250283;250421
2817;12;1005;299;1424;250287;250421
2818;11;1004;9;1424;250001;250421
2819;16;1004;261;1423;250249;250421
2820;11;1004;14;1423;250006;250421
2821;2264;1004;17;1422;247753;250420
2822;2255;1005;249;1422;247994;250419
2823;7;1004;9;1421;250006;250419
2824;2231;1005;232;1421;248002;250418
2825;2222;1005;9;1420;247788;250417
2826;2672;1006;207;1420;247535;250416
2827;16;1005;194;1419;250182;250416
2828;2185;1006;9;1419;247825;250415
2829;2181;1006;17;1419;247838;250414
2830;11;1006;14;1418;250006;250414
2831;2156;1006;153;1418;247999;250413
2832;2152;1007;145;1417;247995;250412
2833;2148;1007;13;1417;247867;250411
2834;11;1007;18;1416;250010;250411
2835;2128;1007;124;1416;247999;250410
2836;16;1007;13;1415;250001;250410
2837;2107;1007;108;1415;248004;250409
2838;15;1007;4104;1416;254092;250411
2839;15;1007;84;1415;250072;250410
2840;11;1006;75;1415;250067;250410
2841;2071;1007;4074;1416;252003;250411
2842;2067;1007;4066;1417;251999;250411
2843;7;1007;46;1416;250043;250411
2844;2079;1007;42;1416;247967;250410
2845;2038;1007;4029;1417;251991;250411
2846;2457;1008;21;1416;247564;250410
2847;11;1007;26;1416;250018;250410
2848;2014;1008;4000;1416;251987;250410
2849;15;1007;14;1416;250002;250410
2850;7;1007;21;1415;250018;250410
2851;7;1007;25;1415;250022;250410
2852;15;1006;3965;1416;253953;250411
2853;7;1006;3955;1417;253952;250413
2854;77;1006;3952;1418;253877;250414
2855;11;1005;3948;1419;253940;250415
2856;1937;1006;10;1418;248075;250414
2857;11;1005;3919;1419;253911;250415
2858;1937;1006;13;1418;248078;250415
2859;16;1005;17;1418;250005;250414
2860;15;1005;3890;1419;253878;250416
2861;1892;1005;13;1418;248124;250415
2862;608;1005;3876;1419;253268;250416
2863;1875;1005;3851;1420;251980;250416
2864;1859;1006;3851;1421;251992;250417
2865;1714;1006;13;1420;248302;250416
2866;15;1006;14;1420;250002;250416
2867;7;1005;3847;1421;253844;250417
2868;12;1005;3818;1422;253806;250418
2869;11;1005;9;1421;250001;250418
2870;7;1004;3797;1422;253794;250419
2871;1797;1005;13;1421;248217;250419
2872;7;1004;3772;1422;253769;250420
2873;11;1004;3773;1423;253765;250421
2874;15;1004;14;1423;250002;250421
2875;1788;1004;9;1422;248222;250420
2876;7;1003;3747;1423;253744;250421
2877;11;1003;3798;1424;253790;250422
2878;1739;1003;17;1423;248280;250422
2879;15;1003;3710;1424;253698;250423
2880;11;1003;18;1424;250010;250423
2881;15;1002;3702;1424;253690;250424
2882;16;1002;3685;1425;253673;250425
2883;12;1002;3685;1426;253673;250426
2884;11;1001;3673;1427;253665;250427
2885;1673;1002;3669;1427;251999;250428
2886;1652;1002;3656;1428;252004;250428
2887;1657;1002;3647;1429;251990;250429
2888;15;1002;3631;1430;253619;250430
2889;1648;1002;3618;1431;251970;250430
2890;1619;1002;18;1430;248399;250430
2891;1619;1002;3623;1431;252004;250430
2892;1595;1002;9;1430;248415;250430
2893;1599;1003;9;1430;248411;250429
2894;7;1002;9;1429;250006;250429
2895;1607;1003;3568;1430;251962;250429
2896;1566;1003;13;1430;248448;250429
2897;1570;1003;14;1429;248445;250428
2898;7;1003;13;1429;250006;250428
2899;5545;1004;3531;1429;247987;250427
2900;11;1004;3515;1430;253507;250428
2901;1541;1004;17;1430;248478;250427
2902;1529;1004;3510;1430;251983;250428
2903;11;1004;3502;1431;253494;250429
2904;5496;1005;3481;1432;247987;250428
2905;11;1005;3527;1432;253519;250429
2906;11;1005;18;1432;250010;250429
2907;11;1004;9;1431;250001;250429
2908;1446;1005;17;1431;248571;250428
2909;12;1004;3443;1432;253431;250429
2910;7;1004;3439;1432;253432;250430
2911;15;1003;14;1432;250002;250430
2912;1413;1004;18;1431;248605;250429
2913;1413;1004;18;1431;248605;250429
2914;1392;1004;13;1430;248622;250428
2915;1388;1004;17;1430;248630;250428
2916;1376;1004;17;1429;248642;250427
2917;7;1004;13;1429;250006;250427
2918;1355;1004;3360;1430;252006;250427
2919;2354;1004;18;1429;247666;250426
2920;2346;1005;349;1429;248005;250426
2921;7;1005;17;1428;250014;250425
2922;11;1004;316;1428;250308;250425
2923;2317;1005;13;1427;247699;250424
2924;20;1004;299;1427;250282;250424
2925;2301;1005;287;1427;247989;250424
2926;15;1004;283;1426;250271;250424
2927;2301;1005;9;1426;247711;250423
2928;11;1005;9;1425;250001;250422
2929;1463;1005;9;1425;248549;250422
2930;15;1004;9;1424;249997;250422
2931;15;1004;229;1424;250217;250422
2932;7;1004;228;1423;250225;250422
2933;2218;1004;212;1423;247995;250421
2934;1925;1004;208;1423;248285;250420
2935;2210;1005;13;1422;247804;250419
2936;15;1004;14;1422;250002;250419
2937;2189;1005;187;1421;247999;250418
2938;11;1005;9;1421;250001;250418
2939;2169;1005;165;1420;247998;250417
2940;2152;1005;149;1420;247999;250416
2941;11;1005;146;1419;250138;250416
2942;15;1005;9;1419;249997;250416
2943;2148;1005;17;1419;247871;250415
2944;2124;1005;120;1418;247999;250414
2945;7;1005;9;1418;250006;250414
2946;15;1005;96;1417;250084;250414
2947;11;1004;4079;1418;254071;250415
2948;7;1004;4090;1419;254083;250417
2949;12;1004;4074;1420;254062;250418
2950;15;1003;55;1419;250043;250418
2951;2058;1004;50;1419;247992;250417
2952;4106;1005;42;1418;245937;250415
2953;20;1004;4034;1419;254017;250417
2954;2038;1005;4017;1420;251979;250417
2955;2018;1005;4020;1421;252003;250418
2956;2005;1005;17;1421;248013;250417
2957;11;1005;4021;1421;254013;250418
2958;11;1005;14;1421;250006;250418
2959;1982;1005;13;1421;248032;250417
2960;1982;1005;3965;1421;251984;250418
2961;1962;1006;9;1421;248049;250417
2962;1991;1006;18;1420;248028;250416
2963;1945;1006;13;1420;248070;250415
2964;1937;1007;3931;1421;251996;250416
2965;1929;1007;10;1420;248083;250415
2966;11;1007;3919;1421;253911;250416
2967;11;1006;3902;1422;253894;250417
2968;11;1006;9;1422;250001;250417
2969;1892;1006;17;1421;248128;250416
2970;15;1006;18;1421;250006;250416
2971;1883;1006;14;1420;248134;250416
2972;11;1006;14;1420;250006;250415
2973;1859;1006;3851;1420;251992;250416
2974;1842;1007;17;1420;248175;250415
2975;11;1006;14;1420;250006;250415
2976;1826;1006;3831;1420;252005;250416
2977;1813;1007;3806;1421;251994;250416
2978;7;1006;3801;1422;253794;250417
2979;1797;1007;9;1421;248213;250417
2980;1784;1007;9;1421;248226;250416
2981;1788;1007;3769;1422;251982;250416
2982;7;1007;13;1421;250010;250416
2983;1764;1007;17;1421;248255;250415
2984;1747;1007;3743;1422;251998;250416
2985;15;1007;9;1421;249997;250416
2986;15;1007;9;1421;249997;250416
2987;15;1006;3719;1421;253707;250417
2988;15;1006;14;1421;250002;250417
2989;1706;1006;3701;1422;251998;250417
2990;1694;1007;13;1421;248322;250417
2991;15;1006;18;1421;250006;250416
2992;1677;1006;3665;1422;251991;250417
2993;11;1006;9;1421;250001;250417
2994;11;1006;14;1421;250006;250417
2995;11;1005;9;1420;250001;250416
2996;11;1005;3640;1421;253632;250418
2997;1636;1005;9;1420;248373;250417
2998;7;1005;3622;1421;253615;250418
2999;15;1005;3731;1422;253719;250419
3000;11;1004;9;1421;250001;250419
3001;1595;1004;3593;1422;251999;250419
3002;7;1004;3589;1423;253586;250420
3003;11;1004;14;1422;250006;250420
3004;11;1003;18;1422;250010;250420
3005;1557;1004;21;1421;248466;250420
3006;1545;1004;13;1421;248470;250419
3007;11;1004;3544;1422;253536;250420
3008;7;1003;17;1421;250010;250420
3009;1524;1003;13;1421;248491;250419
3010;9612;1006;9;1420;240400;250416
3011;2734;1007;13;1420;247282;250415
3012;1487;1007;3485;1421;252001;250415
3013;7;1007;3493;1421;253490;250416
3014;16;1006;3468;1422;253456;250417
3015;1471;1006;3452;1423;251984;250418
3016;1450;1007;1762;1423;250312;250418
3017;3444;1007;13;1422;246570;250417
3018;3440;1008;9;1422;246570;250415
3019;3432;1009;1425;1422;247995;250414
3020;11;1009;18;1421;250010;250414
3021;414;1008;9365;1424;258951;250417
3022;15;1008;14;1423;250002;250417
3023;12;1008;2388;1424;252376;250418
3024;2387;1008;9;1423;247624;250417
3025;12;1008;4369;1424;254357;250418
3026;16;1008;4352;1425;254340;250419
3027;2354;1008;13;1425;247661;250418
3028;15;1008;329;1424;250317;250418
3029;2330;1008;13;1424;247686;250418
3030;2321;1009;17;1423;247699;250417
3031;6322;1010;17;1423;243697;250414
3032;2309;1011;13;1423;247707;250414
3033;2301;1011;14;1422;247716;250413
3034;2284;1012;278;1422;247998;250412
3035;2284;1012;17;1421;247737;250411
3036;16;1012;261;1421;250249;250411
3037;11;1011;18;1420;250010;250411
3038;15;1011;9;1420;249997;250411
3039;20;1011;18;1419;250001;250410
3040;11;1010;233;1419;250225;250410
3041;11;1010;216;1419;250208;250410
3042;2210;1010;13;1418;247804;250410
3043;2206;1011;270;1418;248065;250409
3044;11;1011;191;1417;250183;250409
3045;2185;1011;186;1417;248003;250408
3046;2173;1011;9;1417;247838;250407
3047;2169;1012;17;1416;247850;250406
3048;2189;1012;150;1416;247962;250405
3049;2161;1012;133;1415;247974;250405
3050;7;1012;136;1415;250133;250404
3051;11;1012;133;1414;250125;250404
3052;7;1011;17;1414;250014;250404
3053;2103;1012;4107;1415;252007;250405
3054;16;1011;4099;1416;254087;250406
3055;2099;1012;79;1415;247983;250405
3056;7;1012;66;1415;250063;250405
3057;15;1011;4075;1416;254063;250406
3058;2063;1012;4062;1417;251999;250407
3059;12;1011;58;1416;250046;250407
3060;15;1011;4042;1417;254030;250408
3061;2042;1011;4062;1418;252020;250408
3062;2026;1012;33;1417;248008;250408
3063;2018;1012;99;1417;248082;250407
3064;2009;1012;13;1417;248005;250406
3065;2014;1013;4017;1417;252004;250407
3066;11;1012;9;1417;250001;250406
3067;15;1012;3969;1418;253957;250408
3068;15;1012;3990;1419;253978;250409
3069;1962;1012;13;1418;248053;250408
3070;1962;1012;3952;1419;251992;250409
3071;15;1012;18;1418;250006;250408
3072;11;1012;18;1418;250010;250408
3073;1929;1012;14;1418;248087;250408
3074;1921;1012;17;1417;248099;250407
3075;1916;1012;3897;1418;251984;250407
3076;15;1012;9;1417;249997;250407
3077;1892;1012;3893;1418;252004;250408
3078;11;1012;3881;1419;253873;250409
3079;1871;1012;3860;1420;251989;250409
3080;1859;1013;3868;1421;252009;250410
3081;1850;1013;5;1420;248155;250409
3082;15;1013;18;1420;250006;250409
3083;7;1012;13;1419;250010;250409
3084;16;1012;9;1419;249997;250409
3085;11;1012;18;1418;250010;250409
3086;11;1011;9;1418;250001;250408
3087;1821;1012;3794;1419;251973;250409
3088;11;1011;14;1418;250006;250409
3089;1780;1011;3781;1419;252002;250409
3090;1776;1012;18;1419;248243;250409
3091;1760;1012;3768;1419;252010;250409
3092;1755;1012;3743;1420;251990;250410
3093;7;1012;17;1420;250010;250410
3094;1739;1012;3731;1420;251994;250410
3095;1727;1012;10;1420;248285;250409
3096;1710;1013;17;1419;248310;250409
3097;1706;1013;13;1419;248310;250408
3098;1698;1013;3685;1420;251990;250409
3099;1681;1013;14;1419;248336;250408
3100;1681;1013;3669;1420;251991;250408
3101;1665;1014;3672;1421;252007;250409
3102;1661;1014;9;1420;248348;250408
3103;1656;1014;9;1420;248353;250408
3104;16;1014;13;1419;250001;250407
3105;1636;1014;3631;1420;251995;250408
3106;1632;1014;9;1420;248377;250407
3107;15;1014;3606;1420;253594;250408
3108;1607;1014;3602;1421;251996;250409
3109;1590;1014;3593;1422;252004;250409
3110;1595;1014;13;1421;248419;250409
3111;1570;1015;13;1421;248444;250408
3112;1574;1015;9;1420;248436;250407
3113;1553;1015;3555;1421;252004;250408
3114;15;1015;3544;1422;253532;250409
3115;1537;1015;3527;1422;251992;250409
3116;12;1014;3522;1423;253510;250410
3117;15;1014;9;1423;249997;250410
3118;1541;1014;3510;1423;251971;250411
3119;11;1014;14;1423;250006;250411
3120;1496;1014;9;1422;248516;250410
3121;1508;1014;3477;1423;251971;250411
3122;15;1014;3460;1424;253448;250412
3123;1458;1014;3489;1424;252035;250412
3124;11;1014;3452;1425;253444;250413
3125;1446;1014;13;1425;248567;250412
3126;11;1014;3435;1425;253427;250413
3127;1430;1014;13;1425;248583;250413
3128;20;1013;3415;1425;253398;250414
3129;12;1013;3401;1426;253389;250415
3130;2396;1014;399;1426;248005;250414
3131;15;1013;14;1425;250002;250414
3132;2396;1014;374;1425;247979;250413
3133;2379;1014;17;1424;247640;250412
3134;15;1014;9;1424;249997;250412
3135;2354;1014;18;1424;247666;250411
3136;15;1014;341;1423;250329;250411
3137;7;1014;324;1423;250321;250411
3138;1722;1014;325;1423;248605;250411
3139;7;1013;13;1422;250010;250410
3140;2317;1014;17;1422;247703;250410
3141;2309;1014;17;1421;247711;250409
3142;2288;1015;13;1421;247725;250408
3143;2280;1015;286;1420;248006;250407
3144;11;1015;283;1420;250275;250407
3145;2272;1015;265;1420;247993;250406
3146;11;1015;245;1419;250237;250406
3147;2235;1015;249;1419;248015;250405
3148;2231;1016;9;1418;247779;250405
3149;12;1015;13;1418;250001;250404
3150;2222;1016;9;1418;247788;250404
3151;2206;1016;212;1417;248007;250403
3152;16;1016;9;1417;249997;250403
3153;15;1015;174;1416;250162;250403
3154;2185;1016;178;1416;247995;250402
3155;864;1016;17;1415;249156;250402
3156;2165;1016;166;1415;248003;250401
3157;7;1016;153;1415;250150;250401
3158;2144;1016;141;1414;247999;250400
3159;2132;1016;137;1414;248007;250399
3160;15;1016;137;1413;250125;250399
3161;2120;1017;4115;1414;251998;250400
3162;11;1016;108;1414;250100;250399
3163;2099;1017;125;1413;248029;250399
3164;2594;1017;4082;1414;251490;250399
3165;11;1017;4071;1415;254063;250400
3166;2067;1017;58;1415;247991;250399
3167;7;1017;4053;1416;254050;250401
3168;7;1016;4074;1416;254067;250402
3169;2042;1017;55;1416;248013;250401
3170;2026;1017;4020;1417;251995;250402
3171;2018;1017;4016;1418;251999;250402
3172;2022;1018;4004;1418;251983;250403
3173;15;1017;14;1418;250002;250402
3174;12;1017;4000;1419;253988;250404
3175;2026;1017;13;1418;247988;250403
3176;1978;1018;3969;1419;251992;250403
3177;1995;1018;9;1419;248015;250403
3178;15;1018;14;1418;250002;250402
3179;1949;1018;9;1418;248062;250402
3180;15;1018;3923;1419;253911;250403
3181;1925;1018;10;1418;248087;250402
3182;16;1018;9;1418;249997;250402
3183;15;1017;3902;1419;253890;250403
3184;1929;1018;18;1418;248091;250402
3185;16;1017;3885;1419;253873;250403
3186;15;1017;18;1418;250006;250403
3187;1875;1017;3872;1419;252001;250404
3188;1875;1017;17;1419;248146;250403
3189;11;1017;516;1418;250508;250403
3190;843;1017;14;1418;249174;250403
3191;7;1017;9;1418;250006;250403
3192;7;1016;9;1417;250006;250402
3193;5814;1018;2821;1418;247007;250401
3194;397;1018;17;1417;249620;250401
3195;7;1017;13;1417;250010;250401
3196;7;1017;13;1416;250010;250401
3197;11;1017;9;1416;250001;250401
3198;11;1017;3806;1417;253798;250402
3199;1768;1017;3755;1417;251989;250402
3200;1755;1017;9;1417;248256;250402
3201;2251;1017;9;1416;247758;250401
3202;7;1017;13;1416;250010;250401
3203;11;1017;3727;1417;253719;250402
3204;11;1016;14;1416;250006;250402
3205;15;1016;14;1416;250002;250401
3206;15;1016;3715;1417;253703;250402
3207;12;1016;17;1416;250005;250402
3208;1690;1016;3852;1417;252165;250403
3209;1669;1016;3668;1418;252003;250403
3210;1656;1016;3668;1418;252012;250404
3211;11;1016;3656;1419;253648;250405
3212;1661;1016;9;1419;248348;250404
3213;1657;1016;9;1418;248352;250404
3214;7;1016;3622;1419;253619;250405
3215;1619;1016;3614;1419;251995;250405
3216;11;1016;18;1419;250010;250405
3217;15;1015;3590;1420;253578;250406
3218;1599;1016;3585;1420;251987;250407
3219;15;1015;3610;1421;253598;250407
3220;1578;1015;18;1421;248441;250407
3221;1562;1016;3552;1421;251991;250407
3222;1562;1016;9;1421;248448;250407
3223;16;1016;3539;1422;253527;250408
3224;15;1015;3531;1422;253519;250409
3225;1574;1015;3527;1423;251954;250409
3226;11;1015;3515;1423;253507;250410
3227;1512;1015;3498;1424;251988;250411
3228;11;1015;3494;1425;253486;250412
3229;1483;1015;3485;1425;252005;250412
3230;15;1015;3477;1426;253465;250413
3231;11;1014;9;1426;250001;250413
3232;7;1014;3447;1426;253444;250414
3233;1458;1014;13;1426;248559;250413
3234;1446;1014;3443;1426;251997;250414
3235;12;1014;17;1426;250005;250414
3236;15;1014;9;1426;249997;250413
3237;1425;1014;9;1425;248584;250413
3238;12;1014;3414;1426;253402;250414
3239;12;1013;17;1425;250005;250414
3240;15;1013;3390;1426;253378;250415
3241;2400;1013;379;1426;247980;250414
3242;15;1013;358;1425;250346;250414
3243;1908;1013;13;1425;248108;250413
3244;12;1013;345;1424;250333;250413
3245;11;1013;14;1424;250006;250413
3246;15;1012;18;1424;250006;250413
3247;11;1012;320;1423;250312;250413
3248;2313;1013;13;1423;247703;250412
3249;15;1012;4390;1424;254378;250413
3250;16;1012;13;1423;250001;250413
3251;15;1012;14;1423;250002;250413
3252;16;1011;13;1422;250001;250413
3253;2272;1012;261;1422;247989;250412
3254;11;1011;14;1422;250006;250412
3255;2251;1012;241;1421;247990;250411
3256;16;1011;9;1421;249997;250411
3257;2226;1012;13;1420;247788;250410
3258;11;1012;4249;1421;254241;250411
3259;2218;1012;13;1421;247796;250411
3260;2210;1012;199;1420;247990;250410
3261;2189;1013;191;1420;248003;250409
3262;16;1012;186;1420;250174;250409
3263;16;1012;174;1419;250162;250409
3264;16;1012;17;1419;250005;250409
3265;2152;1012;9;1418;247859;250408
3266;2210;1012;4207;1419;251998;250409
3267;11;1012;162;1419;250154;250409
3268;11;1012;18;1418;250010;250408
3269;11;1012;113;1418;250105;250408
3270;7;1011;9;1418;250002;250408
3271;15;1011;92;1417;250080;250408
3272;15;1011;4087;1418;254075;250409
3273;2083;1011;70;1418;247991;250408
3274;2079;1011;58;1417;247983;250408
3275;12;1011;62;1417;250050;250408
3276;2058;1011;46;1416;247988;250407
3277;15;1011;4054;1417;254042;250408
3278;15;1011;4034;1418;254022;250409
3279;2034;1011;4021;1419;251987;250410
3280;2034;1011;4016;1420;251983;250410
3281;2009;1012;4008;1420;252000;250411
3282;7;1011;3995;1421;253992;250412
3283;15;1011;3985;1422;253973;250413
3284;1978;1011;3977;1423;252000;250413
3285;15;1011;3973;1424;253961;250414
3286;15;1011;3969;1424;253957;250415
3287;583;1011;18;1424;249435;250415
3288;15;1010;7951;1426;257939;250417
3289;1933;1011;14;1425;248083;250417
3290;1920;1011;3926;1426;252009;250417
3291;1920;1011;3939;1427;252022;250418
3292;7;1011;17;1427;250014;250418
3293;1904;1011;13;1426;248112;250417
3294;360;1011;3880;1427;253521;250418
3295;1879;1011;3865;1428;251989;250418
3296;15;1011;3856;1428;253844;250419
3297;11;1010;9;1428;250001;250419
3298;1871;1011;3851;1429;251980;250420
3299;406;1011;9;1428;249603;250419
3300;15;1010;14;1428;250002;250419
3301;15;1010;9;1427;249997;250419
3302;1821;1010;3819;1428;251998;250420
3303;15;1010;14;1428;250002;250419
3304;15;1010;3798;1428;253786;250420
3305;628;1009;13;1428;249389;250420
3306;1557;1010;3785;1429;252230;250421
3307;11;1009;3769;1429;253761;250422
3308;7;1009;3755;1430;253748;250423
3309;11;1009;14;1430;250006;250423
3310;11;1008;3735;1430;253727;250424
3311;16;1008;9;1430;249997;250423
3312;11;1008;3719;1431;253711;250424
3313;7;1008;3701;1431;253698;250425
3314;15;1007;3702;1432;253690;250426
3315;1702;1007;3689;1433;251990;250427
3316;7;1007;3689;1433;253686;250428
