Номер теста;Задержка включения (us);СРЕДНЯЯ задержка включения (us);Задержка спада (us);СРЕДНЯЯ задержка спада (us);Длительность ответа (us);СРЕДНЯЯ длительность ответа (us)
2341;138;30;13;21;249876;249993
2342;15;30;18;21;250006;249993
2343;20;30;18;21;250001;249993
2344;11;30;14;21;250006;249993
2345;15;30;14;21;250002;249993
2346;11;30;14;21;250006;249993
2347;15;30;9;21;249997;249993
2348;12;30;9;21;249997;249993
2349;15;30;18;21;250006;249993
2350;20;30;14;21;249997;249993
2351;15;30;9;21;249997;249993
2352;15;30;9;21;249997;249993
2353;15;30;9;21;249997;249993
2354;11;30;18;21;250010;249993
2355;11;30;18;21;250010;249993
2356;15;30;14;21;250002;249993
2357;15;30;14;21;250002;249993
2358;20;30;9;21;249992;249993
2359;11;30;18;21;250010;249993
2360;11;30;18;21;250010;249993
2361;7;30;13;21;250010;249993
2362;15;30;18;21;250006;249993
2363;15;30;18;21;250006;249993
2364;11;30;9;21;250001;249993
2365;20;30;9;21;249992;249993
2366;11;30;14;21;250006;249993
2367;15;30;9;21;249997;249993
2368;11;30;14;21;250006;249993
2369;7;30;13;21;250010;249993
2370;7;30;13;21;250010;249993
2371;20;30;14;21;249997;249993
2372;11;30;18;21;250010;249993
2373;15;30;9;21;249997;249993
2374;15;30;14;21;250002;249993
2375;11;30;14;21;250006;249993
2376;16;30;17;21;250005;249993
2377;20;30;9;21;249992;249993
2378;15;30;9;21;249997;249993
2379;2239;31;18;21;247779;249992
2380;15;31;14;21;250002;249992
2381;15;31;18;21;250006;249992
2382;16;31;9;21;249997;249992
2383;20;31;14;21;249997;249992
2384;15;31;9;21;249997;249992
2385;7;31;17;21;250014;249992
2386;15;31;18;21;250006;249992
2387;11;31;63;21;250055;249992
2388;15;31;59;21;250047;249992
2389;11;31;47;21;250039;249992
2390;15;31;42;21;250030;249992
2391;20;31;34;21;250017;249992
2392;11;31;26;21;250018;249992
2393;7;31;25;21;250018;249992
2394;15;31;22;21;250010;249992
2395;7;31;13;21;250010;249992
2396;20;31;495;21;250478;249992
2397;15;31;18;21;250006;249992
2398;11;31;18;21;250010;249992
2399;15;31;9;21;249997;249992
2400;15;31;18;21;250006;249992
2401;15;31;18;21;250006;249992
2402;11;31;14;21;250006;249992
2403;15;31;14;21;250002;249992
2404;15;31;14;21;250002;249992
2405;20;31;14;21;249997;249992
2406;11;31;14;21;250006;249992
2407;20;31;14;21;249997;249992
2408;15;31;14;21;250002;249992
2409;20;31;18;21;250001;249992
2410;7;31;17;21;250014;249992
2411;15;31;9;21;249997;249992
2412;12;31;13;21;250001;249992
2413;20;31;18;21;250001;249992
2414;15;31;14;21;250002;249992
2415;11;31;18;21;250010;249992
2416;7;31;17;21;250014;249992
2417;12;31;17;21;250005;249992
2418;20;31;14;21;249997;249992
2419;16;31;17;21;250005;249992
2420;11;31;9;21;250001;249992
2421;15;31;18;21;250006;249992
2422;15;31;14;21;250002;249992
2423;15;31;14;21;250002;249992
2424;11;31;14;21;250006;249993
2425;15;31;9;21;249997;249993
2426;15;31;18;21;250006;249993
2427;11;31;14;21;250006;249993
2428;11;31;14;21;250006;249993
2429;20;31;14;21;249997;249993
2430;7;31;9;21;250006;249993
2431;20;31;14;21;249997;249993
2432;11;31;9;21;250001;249993
2433;7;31;13;21;250010;249993
2434;11;30;9;21;250001;249993
2435;760;31;13;21;249254;249992
2436;11;31;9;21;250001;249992
2437;11;31;14;21;250006;249992
2438;16;31;17;21;250005;249992
2439;15;31;18;21;250006;249992
2440;15;31;14;21;250002;249992
2441;11;31;14;21;250006;249992
2442;15;31;18;21;250006;249992
2443;7;31;9;21;250006;249992
2444;15;31;14;21;250002;249992
2445;15;31;9;21;249997;249992
2446;11;31;18;21;250010;249992
2447;15;31;14;21;250002;249992
2448;16;31;17;21;250005;249992
2449;15;31;9;21;249997;249992
2450;16;31;13;21;250001;249992
2451;15;31;14;21;250002;249992
2452;509;31;13;21;249506;249992
2453;7;31;9;21;250006;249992
2454;11;31;18;21;250010;249992
2455;15;31;14;21;250002;249992
2456;7;31;17;21;250014;249992
2457;11;31;14;21;250006;249992
2458;7;31;13;21;250006;249992
2459;15;31;18;21;250006;249992
2460;20;31;9;21;249992;249992
2461;11;31;9;21;250001;249992
2462;15;31;14;21;250002;249992
2463;15;31;9;21;249997;249992
2464;15;31;9;21;249997;249992
2465;15;31;18;21;250006;249992
2466;15;31;18;21;250006;249992
2467;15;31;14;21;250002;249992
2468;7;31;9;21;250002;249992
2469;16;31;13;21;250001;249992
2470;11;31;18;21;250010;249992
2471;7;31;21;21;250018;249992
2472;11;31;18;21;250010;249992
2473;7;31;17;21;250010;249992
2474;15;31;18;21;250006;249992
2475;7;31;17;21;250010;249992
2476;11;31;18;21;250010;249992
2477;11;31;18;21;250010;249992
2478;16;31;9;21;249997;249992
2479;11;31;14;21;250006;249992
2480;20;31;22;21;250005;249992
2481;11;31;22;21;250014;249992
2482;20;31;22;21;250005;249992
2483;16;31;13;21;250001;249992
2484;12;31;17;21;250005;249992
2485;7;31;9;21;250006;249992
2486;7;31;17;21;250014;249992
2487;20;31;18;21;250001;249992
2488;15;31;14;21;250002;249992
2489;16;31;13;21;250001;249992
2490;15;31;9;21;249997;249992
2491;11;31;18;21;250010;249992
2492;81;31;9;21;249930;249992
2493;69;31;13;21;249946;249992
2494;52;31;10;21;249960;249992
2495;48;31;17;21;249972;249992
2496;36;31;9;20;249976;249992
2497;24;31;17;20;249996;249992
2498;32;31;13;20;249984;249992
2499;20;31;18;20;250001;249992
2500;15;31;9;20;249997;249992
2501;11;31;14;20;250006;249992
2502;7;31;13;20;250006;249992
2503;20;31;9;20;249992;249992
2504;16;31;17;20;250005;249992
2505;15;31;9;20;249997;249992
2506;20;31;14;20;249997;249992
2507;11;31;337;21;250329;249992
2508;15;31;9;21;249997;249992
2509;11;31;14;21;250006;249992
2510;15;31;14;21;250002;249992
2511;11;31;14;21;250006;249992
2512;16;31;9;21;249997;249992
2513;20;31;9;21;249992;249992
2514;15;31;14;21;250002;249992
2515;15;31;14;21;250002;249992
2516;7;31;9;21;250006;249992
2517;15;31;14;21;250002;249992
2518;15;31;14;21;250002;249992
2519;11;30;9;21;250001;249992
2520;15;30;18;21;250006;249992
2521;11;30;14;21;250006;249992
2522;15;30;9;21;249997;249992
2523;16;30;17;21;250005;249992
2524;16;30;9;21;249997;249992
2525;20;30;18;21;250001;249992
2526;20;30;18;21;250001;249992
2527;15;30;9;21;249997;249992
2528;20;30;14;21;249997;249992
2529;15;30;14;21;250002;249992
2530;20;30;18;21;250001;249992
2531;7;30;17;21;250014;249992
2532;15;30;9;21;249997;249992
2533;11;30;9;21;250001;249992
2534;11;30;14;21;250006;249992
2535;7;30;9;21;250002;249992
2536;16;30;17;21;250005;249992
2537;11;30;18;20;250010;249993
2538;20;30;18;20;250001;249993
2539;12;30;9;20;249997;249993
2540;11;30;18;20;250010;249993
2541;11;30;9;20;250001;249993
2542;15;30;9;20;249997;249993
2543;7;30;17;20;250010;249993
2544;20;30;14;20;249997;249993
2545;11;30;14;20;250006;249993
2546;11;30;9;20;250001;249993
2547;15;30;14;20;250002;249993
2548;11;30;18;20;250010;249993
2549;15;30;18;20;250006;249993
2550;20;30;18;20;250001;249993
2551;20;30;14;20;249997;249993
2552;15;30;14;20;250002;249993
2553;11;30;18;20;250010;249993
2554;20;30;18;20;250001;249993
2555;11;30;14;20;250006;249993
2556;7;30;9;20;250006;249993
2557;11;30;9;20;250001;249993
2558;20;30;9;20;249992;249993
2559;15;30;18;20;250006;249993
2560;15;30;18;20;250006;249993
2561;15;30;14;20;250002;249993
2562;11;30;14;20;250006;249993
2563;711;30;9;20;249300;249992
2564;7;30;9;20;250006;249992
2565;11;30;18;20;250010;249992
2566;7;30;17;20;250014;249992
2567;15;30;14;20;250002;249992
2568;11;30;9;20;250001;249992
2569;15;30;14;20;250002;249992
2570;15;30;18;20;250006;249992
2571;15;30;14;20;250002;249992
2572;7;30;17;20;250014;249992
2573;12;30;13;20;250001;249992
2574;11;30;9;20;250001;249992
2575;11;30;9;20;250001;249992
2576;15;30;9;20;249997;249992
2577;15;30;14;20;250002;249992
2578;15;30;9;20;249997;249992
2579;15;30;18;20;250006;249992
2580;11;30;14;20;250006;249992
2581;11;30;18;20;250010;249992
2582;7;30;13;20;250010;249992
2583;11;30;14;20;250006;249992
2584;15;30;9;20;249997;249992
2585;20;30;14;20;249997;249992
2586;11;30;14;20;250006;249992
2587;11;30;22;20;250014;249992
2588;15;30;18;20;250006;249992
2589;11;30;9;20;250001;249992
2590;7;30;17;20;250014;249992
2591;20;30;14;20;249997;249992
2592;16;30;17;20;250005;249992
2593;15;30;18;20;250006;249992
2594;15;30;14;20;250002;249992
2595;16;30;17;20;250005;249992
2596;496;30;13;20;249519;249992
2597;7;30;17;20;250014;249992
2598;15;30;9;20;249997;249992
2599;15;30;9;20;249997;249992
2600;16;30;17;20;250005;249992
2601;15;30;9;20;249997;249992
2602;11;30;9;20;250001;249992
2603;11;30;18;20;250010;249992
2604;7;30;9;20;250006;249992
2605;7;30;9;20;250006;249992
2606;15;30;9;20;249997;249992
2607;16;30;13;20;250001;249992
2608;20;30;18;20;250001;249992
2609;11;30;9;20;250001;249992
2610;20;30;14;20;249997;249992
2611;16;30;13;20;250001;249992
2612;11;30;18;20;250010;249992
2613;15;30;14;20;250002;249992
2614;15;30;9;20;249997;249992
2615;15;30;18;20;250006;249992
2616;15;30;22;20;250010;249992
2617;20;30;14;20;249997;249992
2618;11;30;18;20;250010;249992
2619;20;30;14;20;249997;249992
2620;15;30;14;20;250002;249992
2621;20;30;18;20;250001;249992
2622;11;30;9;20;250001;249992
2623;11;30;18;20;250010;249992
2624;11;30;18;20;250010;249992
2625;15;30;14;20;250002;249992
2626;12;30;21;20;250009;249992
2627;11;30;18;20;250010;249992
2628;16;30;13;20;250001;249992
2629;15;30;18;20;250006;249992
2630;15;30;18;20;250006;249992
2631;15;30;9;20;249997;249992
2632;15;30;9;20;249997;249992
2633;20;30;9;20;249992;249992
2634;11;30;14;20;250006;249992
2635;7;30;332;20;250325;249993
2636;11;30;18;20;250010;249993
2637;11;30;18;20;250010;249993
2638;15;30;18;20;250006;249993
2639;20;30;18;20;250001;249993
2640;20;30;9;20;249992;249993
2641;20;30;18;20;250001;249993
2642;20;30;9;20;249992;249993
2643;15;30;14;20;250002;249993
2644;7;30;13;20;250010;249993
2645;7;30;13;20;250006;249993
2646;11;30;18;20;250010;249993
2647;11;30;9;20;250001;249993
2648;20;30;14;20;249997;249993
2649;15;30;14;20;250002;249993
2650;11;30;14;20;250006;249993
2651;11;30;14;20;250006;249993
2652;11;30;14;20;250006;249993
2653;15;30;18;20;250006;249993
2654;11;30;18;20;250010;249993
2655;20;30;9;20;249992;249993
2656;15;30;14;20;250002;249993
2657;16;30;9;20;249997;249993
2658;11;30;18;20;250010;249993
2659;11;30;18;20;250010;249993
2660;11;30;14;20;250006;249993
2661;15;30;18;20;250006;249993
2662;11;30;14;20;250006;249993
2663;20;30;18;20;250001;249993
2664;15;30;9;20;249997;249993
2665;20;30;14;20;249997;249993
2666;7;30;17;20;250014;249993
2667;11;30;18;20;250010;249993
2668;15;30;9;20;249997;249993
2669;7;30;13;20;250006;249993
2670;15;30;18;20;250006;249993
2671;11;30;9;20;250001;249993
2672;15;30;14;20;250002;249993
2673;7;30;9;20;250006;249993
2674;11;30;18;20;250010;249993
2675;11;30;14;20;250006;249993
2676;7;30;17;20;250014;249993
2677;11;30;18;20;250010;249993
2678;11;30;14;20;250006;249993
2679;11;30;18;20;250010;249993
2680;11;30;9;20;250001;249993
2681;11;30;9;20;250001;249993
2682;15;30;18;20;250006;249993
2683;15;30;14;20;250002;249993
2684;15;30;14;20;250002;249993
2685;15;30;14;20;250002;249993
2686;16;30;17;20;250005;249993
2687;15;30;14;20;250002;249993
2688;20;30;9;20;249992;249993
2689;15;30;9;20;249997;249993
2690;11;30;9;20;250001;249993
2691;7;30;13;20;250010;249993
2692;20;30;22;20;250005;249993
2693;11;30;9;20;250001;249993
2694;7;30;13;20;250010;249993
2695;11;30;18;20;250010;249993
2696;20;30;18;20;250001;249993
2697;16;30;17;20;250005;249993
2698;15;30;18;20;250006;249993
2699;11;30;9;20;250001;249993
2700;12;30;66;20;250054;249993
2701;20;30;55;20;250038;249993
2702;20;30;59;20;250042;249993
2703;11;30;63;20;250055;249993
2704;15;30;34;20;250022;249993
2705;15;30;26;20;250014;249993
2706;15;30;22;20;250010;249993
2707;15;30;14;20;250002;249993
2708;11;30;9;20;250001;249993
2709;20;30;14;20;249997;249993
2710;7;30;13;20;250010;249993
2711;11;30;14;20;250006;249993
2712;20;30;18;20;250001;249993
2713;11;30;18;20;250010;249993
2714;11;30;18;20;250010;249993
2715;11;30;14;20;250006;249993
2716;15;30;9;20;249997;249993
2717;7;30;9;20;250006;249993
2718;15;30;14;20;250002;249993
2719;20;30;14;20;249997;249993
2720;12;30;17;20;250005;249993
2721;11;30;9;20;250001;249993
2722;20;30;14;20;249997;249993
2723;16;30;13;20;250001;249993
2724;15;30;14;20;250002;249993
2725;11;30;18;20;250010;249993
2726;11;30;9;20;250001;249993
2727;15;30;14;20;250002;249993
2728;11;30;14;20;250006;249993
2729;12;30;13;20;250001;249993
2730;7;30;9;20;250006;249993
2731;11;30;14;20;250006;249993
2732;20;30;9;20;249992;249993
2733;11;30;9;20;250001;249993
2734;15;30;9;20;249997;249993
2735;20;30;18;20;250001;249993
2736;15;30;9;20;249997;249993
2737;20;30;18;20;250001;249993
2738;11;30;14;20;250006;249993
2739;16;30;9;20;249997;249993
2740;11;30;9;20;250001;249993
2741;7;30;13;20;250010;249993
2742;15;30;9;20;249997;249993
2743;7;30;13;20;250010;249993
2744;20;29;18;20;250001;249993
2745;11;29;14;20;250006;249993
2746;12;29;17;20;250005;249993
2747;15;29;18;20;250006;249993
2748;15;29;14;20;250002;249993
2749;11;29;22;20;250014;249993
2750;11;29;18;20;250010;249993
2751;11;29;14;20;250006;249993
2752;7;29;13;20;250010;249993
2753;15;29;14;20;250002;249993
2754;15;29;9;20;249997;249993
2755;11;29;14;20;250006;249993
2756;15;29;14;20;250002;249993
2757;7;29;13;20;250006;249993
2758;7;29;13;20;250010;249993
2759;15;29;18;20;250006;249993
2760;15;29;14;20;250002;249993
2761;7;29;9;20;250006;249993
2762;11;29;14;20;250006;249993
2763;12;29;378;20;250366;249993
2764;16;29;17;20;250005;249993
2765;15;29;9;20;249997;249993
2766;7;29;9;20;250006;249993
2767;15;29;18;20;250006;249993
2768;11;29;18;20;250010;249993
2769;20;29;18;20;250001;249993
2770;15;29;9;20;249997;249993
2771;11;29;18;20;250010;249993
2772;11;29;14;20;250006;249993
2773;11;29;18;20;250010;249993
2774;11;29;22;20;250014;249993
2775;7;29;13;20;250010;249993
2776;20;29;9;20;249992;249993
2777;15;29;18;20;250006;249993
2778;16;29;17;20;250005;249993
2779;11;29;9;20;250001;249993
2780;15;29;9;20;249997;249993
2781;11;29;18;20;250010;249993
2782;15;29;14;20;250002;249993
2783;15;29;14;20;250002;249993
2784;7;29;9;20;250006;249993
2785;16;29;13;20;250001;249993
2786;11;29;14;20;250006;249993
2787;15;29;14;20;250002;249993
2788;11;29;18;20;250010;249993
2789;11;29;18;20;250010;249993
2790;11;29;14;20;250006;249993
2791;11;29;14;20;250006;249993
2792;15;29;14;20;250002;249993
2793;12;29;17;20;250005;249993
2794;16;29;17;20;250005;249993
2795;11;29;18;20;250010;249993
2796;11;29;9;20;250001;249993
2797;16;29;13;20;250001;249993
2798;20;29;14;20;249997;249993
2799;11;29;22;20;250014;249993
2800;20;29;14;20;249997;249993
2801;12;29;17;20;250005;249993
2802;11;29;14;20;250006;249993
2803;12;29;9;20;249997;249993
2804;20;29;14;20;249997;249993
2805;15;29;14;20;250002;249993
2806;15;29;18;20;250006;249993
2807;11;29;9;20;250001;249993
2808;20;29;14;20;249997;249993
2809;11;29;9;20;250001;249993
2810;11;29;18;20;250010;249993
2811;15;29;9;20;249997;249993
2812;11;29;9;20;250001;249993
2813;20;29;14;20;249997;249993
2814;20;29;9;20;249992;249993
2815;11;29;18;20;250010;249993
2816;15;29;14;20;250002;249993
2817;20;29;14;20;249997;249993
2818;11;29;18;20;250010;249993
2819;950;29;13;20;249064;249993
2820;11;29;9;20;250001;249993
2821;11;29;14;20;250006;249993
2822;11;29;9;20;250001;249993
2823;12;29;17;20;250005;249993
2824;12;29;17;20;250005;249993
2825;15;29;9;20;249997;249993
2826;7;29;9;20;250006;249993
2827;11;29;18;20;250010;249993
2828;15;29;14;20;250002;249993
2829;15;29;18;20;250006;249993
2830;15;29;18;20;250006;249993
2831;15;29;14;20;250002;249993
2832;11;29;9;20;250001;249993
2833;15;29;18;20;250006;249993
2834;11;29;14;20;250006;249993
2835;12;29;13;20;250001;249993
2836;191;29;9;20;249818;249993
2837;7;29;17;20;250014;249993
2838;15;29;9;20;249997;249993
2839;12;29;9;20;249997;249993
2840;15;29;9;20;249997;249993
2841;20;29;9;20;249992;249993
2842;15;29;9;20;249997;249993
2843;11;29;18;20;250010;249993
2844;11;29;18;20;250010;249993
2845;12;29;13;20;250001;249993
2846;20;29;9;20;249992;249993
2847;15;29;18;20;250006;249993
2848;7;29;9;20;250006;249993
2849;15;29;18;20;250006;249993
2850;7;29;13;20;250010;249993
2851;20;29;14;20;249997;249993
2852;11;29;14;20;250006;249993
2853;11;29;18;20;250010;249993
2854;11;29;18;20;250010;249993
2855;20;29;9;20;249992;249993
2856;16;29;9;20;249997;249993
2857;20;29;9;20;249992;249993
2858;16;29;17;20;250005;249993
2859;15;29;14;20;250002;249993
2860;15;29;18;20;250006;249993
2861;20;29;14;20;249997;249993
2862;20;29;18;20;250001;249993
2863;12;29;17;20;250005;249993
2864;7;29;13;20;250010;249993
2865;7;29;13;20;250006;249993
2866;15;29;18;20;250006;249993
2867;11;29;9;20;250001;249993
2868;15;29;14;20;250002;249993
2869;20;29;9;20;249992;249993
2870;7;29;17;20;250014;249993
2871;11;29;14;20;250006;249993
2872;16;29;17;20;250005;249993
2873;7;29;17;20;250014;249993
2874;11;29;9;20;250001;249993
2875;16;29;17;20;250005;249993
2876;7;29;17;20;250014;249993
2877;7;29;17;20;250014;249993
2878;15;29;18;20;250006;249993
2879;15;29;18;20;250006;249993
2880;15;29;9;20;249997;249993
2881;15;29;18;20;250006;249993
2882;20;29;18;20;250001;249993
2883;11;29;9;20;250001;249993
2884;20;29;14;20;249997;249993
2885;20;29;14;20;249997;249993
2886;11;29;18;20;250010;249993
2887;20;29;9;20;249992;249993
2888;15;29;9;20;249997;249993
2889;11;29;18;20;250010;249993
2890;11;29;14;20;250006;249993
2891;11;29;499;20;250491;249993
2892;11;29;14;20;250006;249993
2893;15;29;9;20;249997;249993
2894;16;29;13;20;250001;249993
2895;11;29;9;20;250001;249993
2896;15;29;14;20;250002;249993
2897;11;29;9;20;250001;249993
2898;20;29;18;20;250001;249993
2899;7;29;13;20;250010;249993
2900;20;29;14;20;249997;249993
2901;11;29;18;20;250010;249993
2902;11;29;14;20;250006;249994
2903;15;29;14;20;250002;249994
2904;11;29;18;20;250010;249994
2905;20;29;18;20;250001;249994
2906;15;29;18;20;250006;249994
2907;15;29;18;20;250006;249994
2908;11;29;9;20;250001;249994
2909;15;29;9;20;249997;249994
2910;11;29;9;20;250001;249994
2911;11;29;14;20;250006;249994
2912;11;29;9;20;250001;249994
2913;15;29;18;20;250006;249994
2914;12;29;9;20;249997;249994
2915;16;29;13;20;250001;249994
2916;7;29;17;20;250010;249994
2917;7;29;17;20;250014;249994
2918;12;29;9;20;249997;249994
2919;11;29;14;20;250006;249994
2920;20;29;14;20;249997;249994
2921;20;29;18;20;250001;249994
2922;11;29;14;20;250006;249994
2923;15;29;14;20;250002;249994
2924;15;29;18;20;250006;249994
2925;7;29;17;20;250014;249994
2926;11;29;18;20;250010;249994
2927;16;29;13;20;250001;249994
2928;7;29;9;20;250006;249994
2929;11;29;18;20;250010;249994
2930;736;29;9;20;249274;249993
2931;20;29;18;20;250001;249993
2932;7;29;9;20;250006;249993
2933;16;29;13;20;250001;249993
2934;20;29;14;20;249997;249993
2935;7;29;13;20;250010;249993
2936;15;29;18;20;250006;249993
2937;16;29;17;20;250005;249993
2938;15;29;9;20;249997;249993
2939;16;29;17;20;250005;249993
2940;7;29;9;20;250006;249993
2941;12;29;13;20;250001;249993
2942;11;29;14;20;250006;249993
2943;11;29;9;20;250001;249993
2944;16;29;13;20;250001;249993
2945;12;29;13;20;250001;249993
2946;15;29;18;20;250006;249993
2947;11;29;9;20;250001;249993
2948;12;29;9;20;249997;249993
2949;15;29;14;20;250002;249993
2950;16;29;9;20;249997;249993
2951;7;29;17;20;250014;249993
2952;16;29;9;20;249997;249993
2953;16;29;9;20;249997;249993
2954;20;29;14;20;249997;249993
2955;15;29;22;20;250010;249993
2956;11;29;14;20;250006;249993
2957;11;29;18;20;250010;249993
2958;11;29;14;20;250006;249993
2959;16;29;21;20;250009;249993
2960;15;29;18;20;250006;249993
2961;11;29;14;20;250006;249993
2962;16;29;13;20;250001;249993
2963;11;29;14;20;250006;249993
2964;20;29;18;20;250001;249993
2965;20;29;18;20;250001;249993
2966;11;29;14;20;250006;249993
2967;7;29;21;20;250014;249993
2968;11;29;18;20;250010;249993
2969;15;29;18;20;250006;249993
2970;11;29;9;20;250001;249993
2971;7;29;13;20;250010;249993
2972;11;29;18;20;250010;249993
2973;11;29;18;20;250010;249994
2974;16;29;13;20;250001;249994
2975;11;29;9;20;250001;249994
2976;12;29;13;20;250001;249994
2977;11;29;18;20;250010;249994
2978;16;29;9;20;249997;249994
2979;11;29;14;20;250006;249994
2980;11;29;9;20;250001;249994
2981;7;29;9;20;250006;249994
2982;7;29;17;20;250014;249994
2983;11;29;14;20;250006;249994
2984;7;29;17;20;250014;249994
2985;15;29;18;20;250006;249994
2986;11;29;18;20;250010;249994
2987;20;29;18;20;250001;249994
2988;11;29;18;20;250010;249994
2989;11;29;9;20;250001;249994
2990;11;29;14;20;250006;249994
2991;15;29;14;20;250002;249994
2992;20;29;14;20;249997;249994
2993;12;29;9;20;249997;249994
2994;11;29;18;20;250010;249994
2995;11;29;18;20;250010;249994
2996;11;29;14;20;250006;249994
2997;15;29;14;20;250002;249994
2998;16;29;13;20;250001;249994
2999;15;29;18;20;250006;249994
3000;15;29;14;20;250002;249994
3001;20;29;9;20;249992;249994
3002;11;29;420;20;250412;249994
3003;11;29;18;20;250010;249994
3004;11;29;18;20;250010;249994
3005;16;29;17;20;250005;249994
3006;7;29;17;20;250014;249994
3007;15;29;22;20;250010;249994
3008;20;29;14;20;249997;249994
3009;15;29;18;20;250006;249994
3010;7;29;9;20;250002;249994
3011;11;29;18;20;250010;249994
3012;11;29;14;20;250006;249994
3013;20;29;18;20;250001;249994
3014;15;29;9;20;249997;249994
3015;15;29;80;20;250068;249994
3016;12;29;62;20;250050;249994
3017;15;29;63;20;250051;249994
3018;12;29;50;20;250038;249994
3019;15;29;55;20;250043;249994
3020;20;29;38;20;250021;249994
3021;12;29;21;20;250009;249994
3022;20;29;22;20;250005;249994
3023;15;29;9;20;249997;249994
3024;7;29;13;20;250010;249994
3025;11;29;9;20;250001;249994
3026;15;29;18;20;250006;249994
3027;20;29;14;20;249997;249994
3028;20;29;9;20;249992;249994
3029;12;29;13;20;250001;249994
3030;11;29;18;20;250010;249994
3031;12;29;13;20;250001;249994
3032;20;29;14;20;249997;249994
3033;15;29;14;20;250002;249994
3034;15;29;14;20;250002;249994
3035;7;29;13;20;250010;249994
3036;11;28;14;20;250006;249994
3037;16;28;9;20;249997;249994
3038;7;28;13;20;250010;249994
3039;20;28;14;20;249997;249994
3040;11;28;14;20;250006;249994
3041;15;28;9;20;249997;249994
3042;7;28;17;20;250014;249994
3043;11;28;9;20;250001;249994
3044;20;28;9;20;249992;249994
3045;11;28;9;20;250001;249994
3046;7;28;13;20;250006;249994
3047;20;28;14;20;249997;249994
3048;20;28;14;20;249997;249994
3049;20;28;18;20;250001;249994
3050;11;28;9;20;250001;249994
3051;16;28;9;20;249997;249994
3052;7;28;17;20;250014;249994
3053;15;28;14;20;250002;249994
3054;16;28;17;20;250005;249994
3055;7;28;13;20;250010;249994
3056;15;28;18;20;250006;249994
3057;7;28;17;20;250014;249994
3058;789;29;13;20;249224;249994
3059;15;29;9;20;249997;249994
3060;11;29;18;20;250010;249994
3061;15;29;9;20;249997;249994
3062;11;29;18;20;250010;249994
3063;11;29;18;20;250010;249994
3064;11;29;18;20;250010;249994
3065;15;29;14;20;250002;249994
3066;16;29;17;20;250005;249994
3067;12;29;13;20;250001;249994
3068;15;29;9;20;249997;249994
3069;20;29;9;20;249992;249994
3070;11;29;9;20;250001;249994
3071;11;29;18;20;250010;249994
3072;11;29;14;20;250006;249994
3073;15;29;18;20;250006;249994
3074;11;29;18;20;250010;249994
3075;48;29;9;20;249964;249994
3076;7;29;149;20;250142;249994
3077;11;29;14;20;250006;249994
3078;15;29;18;20;250006;249994
3079;15;29;9;20;249997;249994
3080;16;29;13;20;250001;249994
3081;7;29;13;20;250006;249994
3082;11;29;18;20;250010;249994
3083;7;29;13;20;250010;249994
3084;7;29;9;20;250006;249994
3085;11;29;18;20;250010;249994
3086;7;28;9;20;250006;249994
3087;15;28;9;20;249997;249994
3088;11;28;9;20;250001;249994
3089;11;28;18;20;250010;249994
3090;7;28;13;20;250010;249994
3091;20;28;14;20;249997;249994
3092;15;28;14;20;250002;249994
3093;15;28;9;20;249997;249994
3094;11;28;14;20;250006;249994
3095;15;28;18;20;250006;249994
3096;12;28;13;20;250001;249994
3097;20;28;9;20;249992;249994
3098;20;28;18;20;250001;249994
3099;16;28;9;20;249997;249994
3100;20;28;18;20;250001;249994
3101;15;28;18;20;250006;249994
3102;11;28;14;20;250006;249994
3103;20;28;18;20;250001;249994
3104;15;28;9;20;249997;249994
3105;7;28;9;20;250006;249994
3106;20;28;14;20;249997;249994
3107;11;28;9;20;250001;249994
3108;20;28;9;20;249992;249994
3109;15;28;9;20;249997;249994
3110;15;28;18;20;250006;249994
3111;20;28;9;20;249992;249994
3112;20;28;9;20;249992;249994
3113;7;28;9;20;250002;249994
3114;11;28;18;20;250010;249994
3115;15;28;14;20;250002;249994
3116;15;28;22;20;250010;249994
3117;20;28;9;20;249992;249994
3118;7;28;13;20;250010;249994
3119;15;28;9;20;249997;249994
3120;20;28;14;20;249997;249994
3121;15;28;9;20;249997;249994
3122;12;28;13;20;250001;249994
3123;20;28;18;20;250001;249994
3124;20;28;9;20;249992;249994
3125;7;28;13;20;250010;249994
3126;11;28;14;20;250006;249994
3127;11;28;18;20;250010;249994
3128;11;28;9;20;250001;249994
3129;15;28;14;20;250002;249994
3130;11;28;445;20;250437;249994
3131;20;28;18;20;250001;249994
3132;15;28;14;20;250002;249994
3133;11;28;18;20;250010;249994
3134;16;28;9;20;249997;249994
3135;20;28;18;20;250001;249994
3136;7;28;17;20;250014;249994
3137;16;28;9;20;249997;249994
3138;15;28;9;20;249997;249994
3139;12;28;9;20;249997;249994
3140;20;28;9;20;249992;249994
3141;15;28;9;20;249997;249994
3142;732;28;14;20;249283;249994
3143;11;28;14;20;250006;249994
3144;11;28;18;20;250010;249994
3145;16;28;13;20;250001;249994
3146;15;28;9;20;249997;249994
3147;11;28;18;20;250010;249994
3148;11;28;18;20;250010;249994
3149;11;28;14;20;250006;249994
3150;12;28;13;20;250001;249994
3151;15;28;18;20;250006;249994
3152;11;28;9;20;250001;249994
3153;20;28;14;20;249997;249994
3154;15;28;18;20;250006;249994
3155;7;28;13;20;250010;249994
3156;15;28;14;20;250002;249994
3157;15;28;14;20;250002;249994
3158;11;28;14;20;250006;249994
